Tweet,username,author_id,favorites,retweets,date,geo,mentions,hashtags,Label
Samsung Galaxy S7 SM-G930 - 32GB - Black Onyx (Verizon) Smartphone via eBay http:// ift.tt/2smLp8V,,869311775761498112,0,0,2017-06-30 19:17:21,,[],[],0
Samsung Galaxy Note 8: design confermato da queste cover ufficiose (Gizblog) http:// bit.ly/2sqlOft pic.twitter.com/42yb3lCvEF,,317700874,0,0,2017-06-30 19:17:09,,[],[],0
Samsung Galaxy Note 8 sarà disponibile in due varianti: 64GB e 128GB di storage (TecnoAndroid) http:// bit.ly/2sqJsbx pic.twitter.com/PbFZOJcBdt,,317700874,0,0,2017-06-30 19:17:08,,[],[],0
??? ??????? ?????? ?????? (Screenshot) ?? Samsung Galaxy S3. http:// youtu.be/Jkd6NFh25WM,,916468316,0,0,2017-06-30 19:17:02,,[],[],0
"I got the Samsung galaxy S7, should I upgrade???",,3116220602,0,0,2017-06-30 19:15:48,,[],[],0
Updates: Samsung Galaxy J3 (2017) Duos arrives in Europe earlier than expected http:// ow.ly/NRwg50cweG8,,3027909611,0,0,2017-06-30 19:15:45,,[],[],0
"Disculpen, ustedes que saben un chingo, ¿Por qué, Samsung Galaxy Tab S3 9.7-Inch, 32GB? Amazon EU: 450 USD ($8,235) Amz Mx: $16,509.00",,114626612,0,0,2017-06-30 19:15:25,,[],[],0
Your wait to buy the Samsung Galaxy S8 may have just gotten a little longer https:// prescient.info/xWumOLun/,,3274884554,0,0,2017-06-30 19:15:02,,[],[],0
"Me ha gustado un vídeo de @YouTube ( http:// youtu.be/LKuGGK6Uoq8?a - Samsung Galaxy Note 8 renders on video, OnePlus 6 talk & more -",,54424038,0,0,2017-06-30 19:14:03,,['@YouTube'],[],0
Me ha gustado un vídeo de @YouTube ( http:// youtu.be/aIWX_GErerI?a - Samsung Galaxy S3 (Over The Horizon Ringtone)).,,436113765,0,0,2017-06-30 19:13:52,,['@YouTube'],[],0
Samsung Galaxy Gran Prime Duo Prata https:// twitter.com/pwrpxser/statu s/880914560173133824 …,,710997627383504896,0,0,2017-06-30 19:13:37,,[],[],0
#IMFearless & #IMQuick ! Last second snap with my new #Samsung #Galaxy #S8 . disneyland_today… https://www. instagram.com/p/BV-1NTSgTx1/,,32768947,1,0,2017-06-30 19:13:28,,[],"['#IMFearless', '#IMQuick', '#Samsung', '#Galaxy', '#S8']",0
Samsung Galaxy S6 SM-G920V 32GB Black Sapphire(Verizon)Unlocked Smartphone New O Giveaway RT & Follow pic.twitter.com/SGhHfxn6K2,,757660086324068352,0,0,2017-06-30 19:13:25,,[],[],0
Giving My Samsung Galaxy the Pixel Makeover. Getting Close to Stock. #GooglePixel #SamsungGalaxy #Android pic.twitter.com/dF0lZn9GkH,,2345485658,0,0,2017-06-30 19:13:13,,[],"['#GooglePixel', '#SamsungGalaxy', '#Android']",0
Samsung Galaxy Note 7 FE avvistato in alcuni poster pubblicitari (WebTrek.it) http:// bit.ly/2sqraqQ pic.twitter.com/6bgjiBuO74,,317700874,0,0,2017-06-30 19:11:58,,[],[],0
"Antes del 4, ven por DOS #SamsungGalaxy !GRATIS! cuando te cambias a MetroPCS. No incluye imp. de venta #sponsored #MetroPCS #smartphone pic.twitter.com/kHMzY0M2PH",,133803499,5,0,2017-06-30 19:11:27,,[],"['#SamsungGalaxy', '#sponsored', '#MetroPCS', '#smartphone']",0
Samsung Galaxy S8 PSD Mockup – Mockup by Tautvydas Kaziukonis #freebie http:// material.uplabs.com/posts/samsung- galaxy-s8-psd-mockup … pic.twitter.com/2EoJUSfeXF,,984483546,0,0,2017-06-30 19:11:13,,[],['#freebie'],0
What do you know about the Samsung Galaxy S8 edge https:// goo.gl/sXAGJz — ???? ??? ?? ??? ?? ??? ???? http:// l.ask.fm/igoto/45DKECN7 5V62DDAUPY6IQO6C7WGTZIIWQPA6LBFRC2Z73JPUYYWNCII2NUENOQRWKW2PUEIJIZWD4VCQRUY7O5MSPLULNAZXWREADFTCCFVDONHVGWJC2I65SC24DFRHVWHJ4HA35XHHXAERJCCTOAJS …,,2357152552,0,0,2017-06-30 19:10:55,,[],[],0
Yg judulnya sakura juga ost relife omggggg trs yg donna toki mo ost iklannya samsung galaxy yg sama yamaken gue baru tau wkwkwk,,31693393,0,0,2017-06-30 19:09:55,,[],[],0
#Win a Samsung Galaxy Tab A Tablet from Mamas Geeky so you can play the NEW #SnoopyPop game! #giveaway #mobilegaming https:// wn.nr/FKFbw7,,2793636473,0,0,2017-06-30 19:09:50,,[],"['#Win', '#SnoopyPop', '#giveaway', '#mobilegaming']",0
"• Red, white & FREE. Go to #MetroPCS now for 2 FREE #SamsungGalaxy phones when you switch. Sales tax not included #ad",,23870050,0,0,2017-06-30 19:09:32,,[],"['#MetroPCS', '#SamsungGalaxy', '#ad']",0
"@mayblue85 ci mau nanya, konser svt boleh bawa samsung galaxy camera ga? Jenisnya handphone kok. pic.twitter.com/L0rfDFINsv",,99141360,0,0,2017-06-30 19:09:05,,['@mayblue85'],[],0
Got me a Samsung Galaxy S8 so like... I'm happy now.,,4107910150,0,0,2017-06-30 19:08:51,,[],[],0
Samsung Galaxy S8 and Galaxy S8+ Are Made for Summer; Smartphone Use Spikes in the Summer... http:// bit.ly/2tv6Unq #SamsungEmployee pic.twitter.com/i9laYuNFD4,,78351698,0,0,2017-06-30 19:08:11,,[],['#SamsungEmployee'],0
http:// ift.tt/2smLp8V Envia con NSI CARGO http:// ift.tt/2tu9OJk Samsung Galaxy S7 SM-G930 - 32GB - Black Onyx (Verizon) Smartphone e… pic.twitter.com/zoL2E1a7ED,,197439393,0,0,2017-06-30 19:07:24,,[],[],0
SimplyASP Tech Army Strong Samsung Galaxy S3 SIII Clear Screen Protectors $3.49 ? https:// goo.gl/5kYPMK via @outfy pic.twitter.com/PuFjOttkVC,,1933219722,0,0,2017-06-30 19:07:09,,['@outfy'],[],0
"Smart Watch Leather Vintage MInimal Stitch #Style Watch Band for Samsung Galaxy Gear S2 Classic, Pebble Ti... https://www. manythings.online/smart-watch-le ather-vintage-minimal-stitch-style-watch-band-for-samsung-galaxy-B017WNBMK4 …",,758659792906911745,0,0,2017-06-30 19:07:05,,[],['#Style'],0
"Vía: Android - noticias, aplicaciones, juegos, wallpapers | Androidsis El Samsung Galaxy Note 8 podría incluir un … http:// ift.tt/2sjT73I",,915669498,0,0,2017-06-30 19:06:53,,[],[],0
I’m in the running to win a Samsung Galaxy S8 plus. Thanks to Worldlink. #win #giveaway https:// wn.nr/PHY7FS,,21455579,0,0,2017-06-30 19:06:33,,[],"['#win', '#giveaway']",0
"Flight attendant: ""Anyone have a Samsung Galaxy Note 7? No? Ok, good. The only thing that'll be flaming on this plane is me."" #Yas",,16342821,9,0,2017-06-30 19:06:28,,[],['#Yas'],0
Check out #Samsung deal from #O2 - Samsung Galaxy S6 Edge (128GB Gold Platinum Refurbished) at £393.99 o... https:// my.app.link/8KCgcvIO3B?248 f03b1 …,,856967291828830212,0,0,2017-06-30 19:06:11,,[],"['#Samsung', '#O2']",0
Las claves secretas del diseño del nuevo Samsung Galaxy S8 - Metro Ecuador https://www. metroecuador.com.ec/ec/tecnologia/ 2017/06/28/las-claves-secretas-del-diseno-del-nuevo-samsung-galaxy-s8.html …,,173847772,0,0,2017-06-30 19:06:03,,[],[],0
"El Samsung Galaxy Note 7 FE podría lanzarse el próximo 7 de julio, aunque sólo en Corea http:// wp.me/p48iBR-5vt pic.twitter.com/11q3EEJt5c",,2204930475,0,0,2017-06-30 19:06:00,,[],[],0
#cheap Phone Cases Covers For Samsung Galaxy S6 Flip PU Leather Silicone Magn ... http:// cheapestgadget.com/phone-cases-co vers-for-samsung-galaxy-s6-flip-pu-leather-silicone-magnetic-stand-wallet-protect-for-galaxy-s6-w-card-holder/ … pic.twitter.com/XLIJe4S3aa,,813469191227539456,1,0,2017-06-30 19:05:59,,[],['#cheap'],0
Samsung Galaxy S8: Real Reviews http:// fb.me/3ui4AyXki,,883023456,0,0,2017-06-30 19:05:19,,[],[],0
Samsung Galaxy Tab S3 Now Available From Verizon http:// zpr.io/PdRbe pic.twitter.com/0el706Ocyu,,455943785,0,0,2017-06-30 19:05:17,,[],[],0
Samsung Galaxy S8 PSD Mockup – Mockup by Tautvydas Kaziukonis #freebie http:// material.uplabs.com/posts/samsung- galaxy-s8-psd-mockup … pic.twitter.com/prQTLfCh0s,,2884717841,13,0,2017-06-30 19:05:06,,[],['#freebie'],0
"Samsung Galaxy S8 Negro ¡¡¡ NUEVO !!! Caja sellada Un año de garantia Liberado para cualquier compañía. $ 16,500 precio a tratar.",,93983875,0,0,2017-06-30 19:04:44,,[],[],0
Now up on the auction block: Samsung Galaxy S7 SM-G930 - 32GB - Black Onyx (Verizon) Smartphone $300.00 via eBay http:// ift.tt/2u8mfbs,,713083512241463296,0,0,2017-06-30 19:04:27,,[],[],0
"Harga: Rp 1.500.000, kondisi: Bekas, Samsung Galaxy Note 3 Neo Belum 4G Fullset Minus Pemakaian Ram 2/16 Kamera 8/… http:// iklan.majumapan.net/samsung-galaxy -note-3-neo/ … pic.twitter.com/5uMrHei0q3",,721923468141301760,0,0,2017-06-30 19:04:08,,[],[],0
I added a video to a @YouTube playlist http:// youtu.be/rkRv5Is2-C8?a Samsung Galaxy S6 Edge Glass Repair only part 1,,380200271,0,0,2017-06-30 19:04:08,,['@YouTube'],[],0
"Red, white & FREE. Go to #MetroPCS now for 2 FREE #SamsungGalaxy phones when you switch. Sales tax not included #ad pic.twitter.com/Fdpm26QN1t",,3849057492,2,0,2017-06-30 19:03:50,,[],"['#MetroPCS', '#SamsungGalaxy', '#ad']",0
?????? ????? @YouTube ??? http:// youtu.be/pmoCKwZat5Q?a Samsung Galaxy S8+ ... Over Hyped or Awesome?,,717697672862375936,0,0,2017-06-30 19:03:07,,['@YouTube'],[],0
http:// ift.tt/2sqHPdZ Envia con NSI CARGO http:// ift.tt/2rxWaUB Samsung Galaxy S6 SM-G920V 32GB Black Sapphire(Verizon)Unlocked Smart… pic.twitter.com/Y2kShKHUEX,,197439393,0,0,2017-06-30 19:02:36,,[],[],0
#Win a Samsung Galaxy Tab A Tablet from Mamas Geeky so you can play the NEW #SnoopyPop game! #giveaway #mobilegaming https:// wn.nr/6qGnpW,,3307582035,0,1,2017-06-30 19:00:55,,[],"['#Win', '#SnoopyPop', '#giveaway', '#mobilegaming']",0
@0809ja_support How much is the samsung galaxy S8 in etisalat shop?,,876995819613900800,0,0,2017-06-30 19:00:38,,['@0809ja_support'],[],0
"SAMSUNG GALAXY S8 64GB G950F $14,390.00 pesos http:// bit.ly/SAMSUNGGALAXYS 8negro … http:// fb.me/23bmWDlk5",,533637760,0,0,2017-06-30 19:00:36,,[],[],0
Catálogo completo de Smartphone Samsung Galaxy 2017. Conócelo aquí https://www. xatakamovil.com/samsung/asi-qu eda-el-catalogo-completo-de-smartphones-samsung-galaxy-en-sus-gamas-s-a-y-j-de-2017?utm_source=dlvr.it&utm_medium=twitter …,,755811760851017732,0,1,2017-06-30 19:00:30,,[],[],0
"Ya lo sabes, ve por 2 smartphones Samsung Galaxy J3 Prime GRATIS a tu tienda #MetroPCS más cercana y disfruta una red más confiable! #ad pic.twitter.com/NgalY5Zrin",,33573133,0,0,2017-06-30 19:00:21,,[],"['#MetroPCS', '#ad']",0
"Samsung Galaxy Tab S Tablette tactile 8,4"" (21,34 cm) Blanc (16 Go, Androïd KitKat 4.4, Wi-Fi + 4G LTE) http:// amzn.to/2snNmAX pic.twitter.com/sNXluOP20H",,871897119841542144,1,1,2017-06-30 19:00:09,,[],[],0
Original Samsung Galaxy S7 G930F Mobile Phone Quad Core 4GB RAM 32GB ROM Wate ... https:// shoppingafter.com / pic.twitter.com/SEH9IsAqXx,,58159886,0,0,2017-06-30 19:00:07,,[],[],0
Samsung Galaxy J7 + Cargador Inalámbrico Ver Oferta aquí http://www. bde.com.uy/buscar.php?q=j7 Los mejores... http:// fb.me/7LxXMR53I,,2718281594,0,0,2017-06-30 19:00:02,,[],[],0
Eigene Klingeltöne einstellen mit Samsung Galaxy S3 Android personalisiert. http:// youtu.be/ORT_tEaU6I8,,916468316,0,0,2017-06-30 19:00:01,,[],[],0
O último vazamento do Samsung Galaxy Note 8 http:// portoalegrers.net/o-ultimo-vazam ento-do-samsung-galaxy-note-8/ …,,290110073,0,0,2017-06-30 18:59:28,,[],[],0
Qi Fast Charge Wireless Charging Stand Dock for Samsung Galaxy S7/S7 edge ? USD 16.88. ? https:// goo.gl/SWhp1G http:// fb.me/7YvYzyz8P,,875069434775437313,0,0,2017-06-30 18:58:49,,[],[],0
RD$2500/ Samsung Galaxy S6 Edge 32GB Verizon White (subasta) Preguntas?… https://www. instagram.com/p/BV-zheth78E/,,77085617,0,0,2017-06-30 18:58:44,,[],[],0
AT&T Samsung Galaxy Note 5 Cell Phone Review http:// rviv.ly/YqRNj,,769569643,0,0,2017-06-30 18:58:31,,[],[],0
"#SMARTPHONESPLACE #SAMSUNG #GALAXY #NOTE5 , TENEMOS STOCK PARA ENTREGA INMEDIATA ?Galaxy NOTE 5 DE 64GB a S/.... http:// fb.me/xIfV8UbP",,1498294159,0,0,2017-06-30 18:58:31,,[],"['#SMARTPHONESPLACE', '#SAMSUNG', '#GALAXY', '#NOTE5']",0
Samsung Galaxy J3 (2017) Duos arrives in Europe earlier than expected http:// ift.tt/2tuZi4e #tech #android #ios #windows,,389618663,0,0,2017-06-30 18:58:23,,[],"['#tech', '#android', '#ios', '#windows']",0
Samsung Galaxy Note 4 Black 32 GB SM-N910H. #Review #Buycheap http:// goo.gl/ZvD1SK pic.twitter.com/2JUafeVHfx,,4048446268,0,0,2017-06-30 18:58:03,,[],"['#Review', '#Buycheap']",0
Hp SuperCopy Samsung Galaxy Note3 5.7 Universal Pen Besi Rp 1.500.000 More Info Pin :7FBD640F,,2811576811,0,0,2017-06-30 18:55:40,,[],[],0
Samsung galaxy j9(6) clone not orig. Php 4700 only Quadcore Dual sim slot open line 6' inch 1gb ram 8gb rom... http:// fb.me/vDHabjyu,,417749152,0,0,2017-06-30 18:55:14,,[],[],0
?i?n tho?i Samsung Galaxy S và LG G t??ng lai s? s? d?ng pin r?n https:// goo.gl/fb/iBrHkK,,714005596874223617,0,0,2017-06-30 18:54:29,,[],[],0
Samsung Galaxy S7 Edge screen is black with LED blue light turning on during reboot [Troubleshooting Guide]... http:// fb.me/9ekElH4lc,,585765467,0,0,2017-06-30 18:54:17,,[],[],0
Now up on the auction block: Samsung Galaxy S7 SM-G930 - 32GB - Black Onyx (Verizon) Smartphone $242.50 via eBay http:// ift.tt/2smLp8V,,713083512241463296,0,0,2017-06-30 18:54:16,,[],[],0
Summer sale clone only not orig. Php 6500 only 1pc. Samsung galaxy s9 edge tabphone 1pc. Samsung galaxy s8 mini... http:// fb.me/zBBG25O3,,417749152,0,0,2017-06-30 18:53:34,,[],[],0
"Just finished #restoring a #beautiful #Samsung Galaxy Tab Pro 12.2, very happy with the results :3 pic.twitter.com/n69wND1Pyx",,771448435518083072,1,0,2017-06-30 18:53:00,,[],"['#restoring', '#beautiful', '#Samsung']",0
Now up on the auction block: Samsung Galaxy S6 Edge G925P White 32GB (Sprint) Great 4G LTE -Clean ESN $300.00 via … http:// ift.tt/2u8l0Jk,,713083512241463296,0,0,2017-06-30 18:52:15,,[],[],0
Samsung galaxy j7prime clone only not orig. Php 4600 only Quadcore 3G 5.5 inch Quad core sim slot open line 1gb... http:// fb.me/23ifGfBPK,,417749152,0,0,2017-06-30 18:52:05,,[],[],0
Samsung Galaxy Grand Prime | Hands on Review | Tips and Tricks | Features Overview http://www. youtube.com/watch?feature= player_embedded&v=_31xl1Fx3_Q … https://www. mobilepricenow.pk/2017/06/30/sam sung-galaxy-grand-prime-hands-on-review-tips-and-tricks-features-overview/ …,,789020051613548544,0,1,2017-06-30 18:52:02,,[],[],0
Celebrate freedom Get TWO FREE Samsung Galaxy phones when you switch to @MetroPCS . Sales tax not included. pic.twitter.com/Z3Xe7SIKba,,19313747,0,0,2017-06-30 18:51:42,,['@MetroPCS'],[],0
I liked a @YouTube video http:// youtu.be/IVvhggfJJOQ?a Samsung Galaxy S8: Real Reviews,,3099795239,0,0,2017-06-30 18:51:42,,['@YouTube'],[],0
"Quebra o porquinho! https:// goo.gl/CkxFl0 LINK Smartphone Samsung Galaxy S7 Preto por apenas R$1889,10 #smartphone #oferta pic.twitter.com/wuIJKJDQOs",,832024288697909250,0,0,2017-06-30 18:51:41,,[],"['#smartphone', '#oferta']",0
Samsung will reportedly revive the Galaxy Note 7 with a Korea-only ‘Fandom… http:// bit.ly/2saKSTh #Asia #samsunggalaxy #technology pic.twitter.com/7xl4gZAoJ2,,564553052,0,0,2017-06-30 18:51:15,,[],"['#Asia', '#samsunggalaxy', '#technology']",0
?????????? ???????????? ??????? ??????? ?? Samsung Galaxy S3. http:// youtu.be/8Bs7_pHSuvc,,916468316,0,0,2017-06-30 18:51:01,,[],[],0
Samsung galaxy A9 clone only Php 4500 only Quadcore 3G 6'inch Dual sim slot open line 1gb ram 8gb rom... http:// fb.me/8NZ3TOYxB,,417749152,0,0,2017-06-30 18:50:48,,[],[],0
"AYUDA EN LA WEB: Samsung Galaxy Note 4 VS Google Nexus 6, Dos Titan... http:// ayudameweb.blogspot.com/2014/12/blog-p ost.html?spref=tw … … pic.twitter.com/ZmJOGkybPN",,2739265063,0,0,2017-06-30 18:50:06,,[],[],0
#Win a Samsung Galaxy Tab A Tablet from Mamas Geeky so you can play the NEW #SnoopyPop game! #giveaway #mobilegaming https:// wn.nr/XUvS36,,860726647875670016,0,0,2017-06-30 18:49:49,,[],"['#Win', '#SnoopyPop', '#giveaway', '#mobilegaming']",0
Samsung Galaxy S7 active - (AT&T) Smartphone - See pics...priced to sell http:// ift.tt/2sqsJoM,,714849117420150784,0,0,2017-06-30 18:49:16,,[],[],0
WOW check out how you could #win a Samsung Galaxy Tab E 9.7” in this great blogger collab #competition http:// preciouslittleworlds.blogspot.co.uk/2017/06/blogge rs-summer-samsung-galaxy-tablet.html …,,202344410,0,0,2017-06-30 18:49:15,,[],"['#win', '#competition']",0
Just posted! Samsung Galaxy Halo Cricket Wireless 2.2 Ghz Octa-Core! http:// crwd.fr/2t9GGod,,3279239921,0,0,2017-06-30 18:48:58,,[],[],0
???????? ??????? ????? samsung galaxy S8 ? the full review S8 plus: http:// youtu.be/Ek5EFSg3q8A?a via @YouTube,,1952359441,0,0,2017-06-30 18:48:47,,['@YouTube'],[],0
Win Samsung Galaxy S8 Giveaway June July 2017 https:// giveawaytoday.net/win-samsung-ga laxy-s8-giveaway-june-july-2017/ … via @giveaway__today,,455002153,1,0,2017-06-30 18:48:27,,['@giveaway__today'],[],0
? ?????? ?????????? ???? ?? Samsung Galaxy S8 - https:// goo.gl/eAp8QG #SamsungGalaxyS8 #???? #?????? pic.twitter.com/a6od7KSVZx,,728666570449367040,0,0,2017-06-30 18:48:11,,[],"['#SamsungGalaxyS8', '#????', '#??????']",0
Now up on the auction block: Samsung Galaxy S6 Edge G925P Gold 32GB (Sprint) Used 4G LTE Android $159.97 via eBay http:// ift.tt/2tyPhnt,,713083512241463296,0,0,2017-06-30 18:47:35,,[],[],0
RD$3450/ Samsung Galaxy J3 8GB 16GB (oferta 72 horas) Preguntas?… https://www. instagram.com/p/BV-yGI4hfmF/,,77085617,0,0,2017-06-30 18:46:17,,[],[],0
"#ElJaguar #OnAir En MetroPCS, llévate DOS Samsung Galaxy J3 Prime GRATIS cuando te cambias – no incluye impuesto... http:// fb.me/2RqVedn1K",,125401963,0,0,2017-06-30 18:46:05,,[],"['#ElJaguar', '#OnAir']",0
First Impressions Of The Samsung Galaxy S8 & S8+ Via @EzMobiles #UnboxYourPhone #Love #Tech https://www. ez-mobiles.co.uk/the-samsung-ga laxy-s8-s8-detailed-first-impressions-ezmobiles/ … pic.twitter.com/bSmdQv1F2y,,2485574457,0,0,2017-06-30 18:45:23,,['@EzMobiles'],"['#UnboxYourPhone', '#Love', '#Tech']",0
Sony Xperia E5 vs Samsung Galaxy J5 2016 – Gaming Comparison! http://www. youtube.com/watch?feature= player_embedded&v=uaHH5CFS0pc … https://www. mobilepricenow.pk/2017/06/30/son y-xperia-e5-vs-samsung-galaxy-j5-2016-gaming-comparison/ …,,789020051613548544,0,0,2017-06-30 18:45:17,,[],[],0
RD$8500/ Samsung Galaxy S8 - 64GB AT&T Orchid Gray (subasta) Preguntas?… https://www. instagram.com/p/BV-x68BhdPF/,,77085617,0,0,2017-06-30 18:44:44,,[],[],0
Samsung Galaxy S8+ SM-G955U – 64GB – Midnight Black (AT&T) Smartphone http://www. asmarketplace.net/product/samsun g-galaxy-s8-sm-g955u-64gb-midnight-black-att-smartphone/ … pic.twitter.com/mMioyzuFHc,,784231128311984128,0,0,2017-06-30 18:44:33,,[],[],0
Samsung Galaxy Halo Cricket Wireless 2.2 Ghz Octa-Core!: http:// youtu.be/Ah9iH8vws_Q?a via @YouTube,,3279239921,2,0,2017-06-30 18:44:31,,['@YouTube'],[],0
Me ha gustado un vídeo de @YouTube ( http:// youtu.be/yRTZkHJ0XMs?a - Samsung Galaxy Folder 2 - Unboxing en español).,,1470273438,0,0,2017-06-30 18:44:13,,['@YouTube'],[],0
Samsung Galaxy A9 Pro (2016) – Full Review! (4K) http://www. youtube.com/watch?feature= player_embedded&v=lIGSrxnGOwo … https://www. mobilepricenow.pk/2017/06/30/sam sung-galaxy-a9-pro-2016-full-review-4k/ …,,789020051613548544,0,0,2017-06-30 18:42:54,,[],[],0
Samsung Galaxy S8 + 64 GB microSd free gift ! via eBay http:// ift.tt/2svGxt6,,869311775761498112,0,0,2017-06-30 18:42:46,,[],[],0
Grab a Samsung Galaxy J7 J710M Unlocked GSM 4G LTE Octa-Core S for only $206.82 http:// amzn.to/2oNBY0c pic.twitter.com/rPo1NijVLl,,788688882476969984,0,0,2017-06-30 18:42:14,,[],[],0
"Samsung Galaxy S6 Edge Smartphone (5.1 Zoll Touch-Display, 64 GB Speicher, ... - ... pic.twitter.com/aAnupsZkw5",,2205776239,0,0,2017-06-30 18:42:00,,[],[],0
Samsung Galaxy A5 ( 2017 Vs 2016 ) Camera Comparison [Urdu/Hindi] http://www. youtube.com/watch?feature= player_embedded&v=7ZCA-NfIxPo … https://www. mobilepricenow.pk/2017/06/30/sam sung-galaxy-a5-2017-vs-2016-camera-comparison-urduhindi/ …,,789020051613548544,0,0,2017-06-30 18:41:41,,[],[],0
"Cargador para samsung galaxy Tab 1, 2 y 3 / Note 10.1 pic.twitter.com/OiDyukGcN6",,252096913,0,0,2017-06-30 18:40:55,,[],[],0
LG G8 e Samsung Galaxy S10 con nuove batterie allo stato solido anti esplosione (KeyforWeb) http:// bit.ly/2t9Xifv pic.twitter.com/2xCpufEuX8,,317700874,0,0,2017-06-30 18:40:29,,[],[],0
Samsung Galaxy Tab 10.1in/8.9in/7.7in/7in 16GB/32GB/64GB Tablet with Warranty https:// goo.gl/sKUaKx pic.twitter.com/Y2HHjUrX8W,,165565715,0,0,2017-06-30 18:40:22,,[],[],0
Samsung Galaxy J3 (2017) Duos arrives in Europe earlier than expected http:// dlvr.it/PRL0Cy @slideme pic.twitter.com/KFIRNxJI73,,20660763,0,0,2017-06-30 18:40:13,,['@slideme'],[],0
Thanks to @metropcs we're bringing you home Comm Free! Go to #MetroPCS for 2 FREE #SamsungGalaxy 's when you switch! - @chasemedown #Ad pic.twitter.com/ftoPawS2zq,,324643494,0,0,2017-06-30 18:40:09,,"['@metropcs', '@chasemedown']","['#MetroPCS', '#SamsungGalaxy', '#Ad']",0
Samsung Galaxy J3 Pro Antutu Benchmark: http:// youtu.be/-eTNa23nckg?a via @YouTube,,2828007215,0,0,2017-06-30 18:40:03,,['@YouTube'],[],0
Samsung Galaxy J3 (2017) Duos arrives in Europe earlier than expected - http://www. phonearena.com/news/Samsung-G alaxy-J3-2017-Duos-arrives-in-Europe-earlier-than-expected_id95583 … pic.twitter.com/gA1PGfDukv,,16417526,1,0,2017-06-30 18:40:02,,[],[],0
Check out what I fouOriginal Samsung Galaxy S6 S7 S8 Edge Note 4/5 Genuine Fast Adaptive Charger NEW http://www. ebay.co.uk/itm/-/12254799 5712?roken=cUgayN … via @eBay_UK,,815931165802725377,0,0,2017-06-30 18:39:44,,['@eBay_UK'],[],0
